,Unnamed: 0,year,month,date,region,admin2_name,precipitation,Season,season
2367,2367,2000,9,2000-09-01T00:00:00,west,Rusizi,71.58686043196815,Short Rain,Short Rains
2368,2368,2000,10,2000-10-01T00:00:00,west,Rusizi,170.193063597473,Short Rain,Short Rains
2369,2369,2000,11,2000-11-01T00:00:00,west,Rusizi,228.56014937587128,Short Rain,Short Rains
2370,2370,2000,9,2000-09-01T00:00:00,west,Rutsiro,58.22627597647324,Short Rain,Short Rains
2371,2371,2000,10,2000-10-01T00:00:00,west,Rutsiro,118.1332502247653,Short Rain,Short Rains
2372,2372,2000,11,2000-11-01T00:00:00,west,Rutsiro,185.2638589690216,Short Rain,Short Rains
2373,2373,2001,9,2001-09-01T00:00:00,west,Karongi,148.36612311035108,Short Rain,Short Rains
2374,2374,2001,10,2001-10-01T00:00:00,west,Karongi,150.67559311939044,Short Rain,Short Rains
2375,2375,2001,11,2001-11-01T00:00:00,west,Karongi,182.8846145737977,Short Rain,Short Rains
2376,2376,2001,9,2001-09-01T00:00:00,west,Ngororero,102.59263747447062,Short Rain,Short Rains
2377,2377,2001,10,2001-10-01T00:00:00,west,Ngororero,129.5050035413344,Short Rain,Short Rains
2378,2378,2001,11,2001-11-01T00:00:00,west,Ngororero,241.4405610477901,Short Rain,Short Rains
2379,2379,2001,9,2001-09-01T00:00:00,west,Nyabihu,106.522549466001,Short Rain,Short Rains
2380,2380,2001,10,2001-10-01T00:00:00,west,Nyabihu,123.3563087472369,Short Rain,Short Rains
2381,2381,2001,11,2001-11-01T00:00:00,west,Nyabihu,244.1607410774617,Short Rain,Short Rains
2382,2382,2001,9,2001-09-01T00:00:00,west,Nyamasheke,176.5461947069836,Short Rain,Short Rains
2383,2383,2001,10,2001-10-01T00:00:00,west,Nyamasheke,164.45428732945402,Short Rain,Short Rains
2384,2384,2001,11,2001-11-01T00:00:00,west,Nyamasheke,156.0241515560597,Short Rain,Short Rains
2385,2385,2001,9,2001-09-01T00:00:00,west,Rubavu,103.83193602867708,Short Rain,Short Rains
2386,2386,2001,10,2001-10-01T00:00:00,west,Rubavu,110.61470511329566,Short Rain,Short Rains
2387,2387,2001,11,2001-11-01T00:00:00,west,Rubavu,240.1463412276916,Short Rain,Short Rains
2388,2388,2001,9,2001-09-01T00:00:00,west,Rusizi,145.5943487112383,Short Rain,Short Rains
2389,2389,2001,10,2001-10-01T00:00:00,west,Rusizi,166.53968623020432,Short Rain,Short Rains
2390,2390,2001,11,2001-11-01T00:00:00,west,Rusizi,161.217226293108,Short Rain,Short Rains
2391,2391,2001,9,2001-09-01T00:00:00,west,Rutsiro,100.01161873311936,Short Rain,Short Rains
2392,2392,2001,10,2001-10-01T00:00:00,west,Rutsiro,115.10999746210712,Short Rain,Short Rains
2393,2393,2001,11,2001-11-01T00:00:00,west,Rutsiro,234.27939123726517,Short Rain,Short Rains
2394,2394,2002,9,2002-09-01T00:00:00,west,Karongi,70.16622100627731,Short Rain,Short Rains
2395,2395,2002,10,2002-10-01T00:00:00,west,Karongi,123.58894246904885,Short Rain,Short Rains
2396,2396,2002,11,2002-11-01T00:00:00,west,Karongi,107.0447032310201,Short Rain,Short Rains
2397,2397,2002,9,2002-09-01T00:00:00,west,Ngororero,57.91450570643316,Short Rain,Short Rains
2398,2398,2002,10,2002-10-01T00:00:00,west,Ngororero,112.70307777608406,Short Rain,Short Rains
2399,2399,2002,11,2002-11-01T00:00:00,west,Ngororero,126.24640577956828,Short Rain,Short Rains
2400,2400,2002,9,2002-09-01T00:00:00,west,Nyabihu,72.88297210064292,Short Rain,Short Rains
2401,2401,2002,10,2002-10-01T00:00:00,west,Nyabihu,160.0137285752258,Short Rain,Short Rains
2402,2402,2002,11,2002-11-01T00:00:00,west,Nyabihu,147.1145409771806,Short Rain,Short Rains
2403,2403,2002,9,2002-09-01T00:00:00,west,Nyamasheke,80.07309144555296,Short Rain,Short Rains
2404,2404,2002,10,2002-10-01T00:00:00,west,Nyamasheke,151.0834057097416,Short Rain,Short Rains
2405,2405,2002,11,2002-11-01T00:00:00,west,Nyamasheke,129.06918305779178,Short Rain,Short Rains
2406,2406,2002,9,2002-09-01T00:00:00,west,Rubavu,70.99997140803409,Short Rain,Short Rains
2407,2407,2002,10,2002-10-01T00:00:00,west,Rubavu,152.08898473567842,Short Rain,Short Rains
2408,2408,2002,11,2002-11-01T00:00:00,west,Rubavu,138.08011005978577,Short Rain,Short Rains
2409,2409,2002,9,2002-09-01T00:00:00,west,Rusizi,67.64032456560359,Short Rain,Short Rains
2410,2410,2002,10,2002-10-01T00:00:00,west,Rusizi,142.2303659251635,Short Rain,Short Rains
2411,2411,2002,11,2002-11-01T00:00:00,west,Rusizi,151.92160230440746,Short Rain,Short Rains
2412,2412,2002,9,2002-09-01T00:00:00,west,Rutsiro,62.84377607441449,Short Rain,Short Rains
2413,2413,2002,10,2002-10-01T00:00:00,west,Rutsiro,129.08469351818877,Short Rain,Short Rains
2414,2414,2002,11,2002-11-01T00:00:00,west,Rutsiro,115.38570675909637,Short Rain,Short Rains
2415,2415,2003,9,2003-09-01T00:00:00,west,Karongi,129.6570432724492,Short Rain,Short Rains
2416,2416,2003,10,2003-10-01T00:00:00,west,Karongi,172.47924971148043,Short Rain,Short Rains
2417,2417,2003,11,2003-11-01T00:00:00,west,Karongi,130.08082730092897,Short Rain,Short Rains
2418,2418,2003,9,2003-09-01T00:00:00,west,Ngororero,109.88680133241138,Short Rain,Short Rains
2419,2419,2003,10,2003-10-01T00:00:00,west,Ngororero,175.1238224931966,Short Rain,Short Rains
2420,2420,2003,11,2003-11-01T00:00:00,west,Ngororero,130.5791344940104,Short Rain,Short Rains
2421,2421,2003,9,2003-09-01T00:00:00,west,Nyabihu,136.77411861580464,Short Rain,Short Rains
2422,2422,2003,10,2003-10-01T00:00:00,west,Nyabihu,175.23337536847094,Short Rain,Short Rains
2423,2423,2003,11,2003-11-01T00:00:00,west,Nyabihu,139.76940071608726,Short Rain,Short Rains
2424,2424,2003,9,2003-09-01T00:00:00,west,Nyamasheke,127.5577974375385,Short Rain,Short Rains
2425,2425,2003,10,2003-10-01T00:00:00,west,Nyamasheke,182.63238300471195,Short Rain,Short Rains
2426,2426,2003,11,2003-11-01T00:00:00,west,Nyamasheke,152.34031146021613,Short Rain,Short Rains
2427,2427,2003,9,2003-09-01T00:00:00,west,Rubavu,129.5617812668291,Short Rain,Short Rains
2428,2428,2003,10,2003-10-01T00:00:00,west,Rubavu,162.07060775299368,Short Rain,Short Rains
2429,2429,2003,11,2003-11-01T00:00:00,west,Rubavu,127.6962559707481,Short Rain,Short Rains
2430,2430,2003,9,2003-09-01T00:00:00,west,Rusizi,108.20215127728672,Short Rain,Short Rains
2431,2431,2003,10,2003-10-01T00:00:00,west,Rusizi,181.3954568112536,Short Rain,Short Rains
2432,2432,2003,11,2003-11-01T00:00:00,west,Rusizi,168.72885107163714,Short Rain,Short Rains
2433,2433,2003,9,2003-09-01T00:00:00,west,Rutsiro,108.265645603067,Short Rain,Short Rains
2434,2434,2003,10,2003-10-01T00:00:00,west,Rutsiro,174.0475482696264,Short Rain,Short Rains
2435,2435,2003,11,2003-11-01T00:00:00,west,Rutsiro,130.89660453551187,Short Rain,Short Rains
2436,2436,2004,9,2004-09-01T00:00:00,west,Karongi,99.8460033321652,Short Rain,Short Rains
2437,2437,2004,10,2004-10-01T00:00:00,west,Karongi,94.20146180456884,Short Rain,Short Rains
2438,2438,2004,11,2004-11-01T00:00:00,west,Karongi,114.74800800503397,Short Rain,Short Rains
2439,2439,2004,9,2004-09-01T00:00:00,west,Ngororero,92.10310043956818,Short Rain,Short Rains
2440,2440,2004,10,2004-10-01T00:00:00,west,Ngororero,87.92261362587612,Short Rain,Short Rains
2441,2441,2004,11,2004-11-01T00:00:00,west,Ngororero,162.3642282660456,Short Rain,Short Rains
2442,2442,2004,9,2004-09-01T00:00:00,west,Nyabihu,118.89015983333611,Short Rain,Short Rains
2443,2443,2004,10,2004-10-01T00:00:00,west,Nyabihu,104.47359206159528,Short Rain,Short Rains
2444,2444,2004,11,2004-11-01T00:00:00,west,Nyabihu,146.29523744662657,Short Rain,Short Rains
2445,2445,2004,9,2004-09-01T00:00:00,west,Nyamasheke,115.02520235679604,Short Rain,Short Rains
2446,2446,2004,10,2004-10-01T00:00:00,west,Nyamasheke,125.33789015134232,Short Rain,Short Rains
2447,2447,2004,11,2004-11-01T00:00:00,west,Nyamasheke,140.29154966085918,Short Rain,Short Rains
2448,2448,2004,9,2004-09-01T00:00:00,west,Rubavu,114.52144964010878,Short Rain,Short Rains
2449,2449,2004,10,2004-10-01T00:00:00,west,Rubavu,90.01525127199193,Short Rain,Short Rains
2450,2450,2004,11,2004-11-01T00:00:00,west,Rubavu,122.8720868914021,Short Rain,Short Rains
2451,2451,2004,9,2004-09-01T00:00:00,west,Rusizi,111.37369747201,Short Rain,Short Rains
2452,2452,2004,10,2004-10-01T00:00:00,west,Rusizi,129.52812314816146,Short Rain,Short Rains
2453,2453,2004,11,2004-11-01T00:00:00,west,Rusizi,156.1481780396928,Short Rain,Short Rains
2454,2454,2004,9,2004-09-01T00:00:00,west,Rutsiro,90.87344875685308,Short Rain,Short Rains
2455,2455,2004,10,2004-10-01T00:00:00,west,Rutsiro,83.79996196699847,Short Rain,Short Rains
2456,2456,2004,11,2004-11-01T00:00:00,west,Rutsiro,117.5785856237061,Short Rain,Short Rains
2457,2457,2005,9,2005-09-01T00:00:00,west,Karongi,91.59370417665744,Short Rain,Short Rains
2458,2458,2005,10,2005-10-01T00:00:00,west,Karongi,133.4140820279755,Short Rain,Short Rains
2459,2459,2005,11,2005-11-01T00:00:00,west,Karongi,84.361568401416,Short Rain,Short Rains
2460,2460,2005,9,2005-09-01T00:00:00,west,Ngororero,91.59136361638538,Short Rain,Short Rains
2461,2461,2005,10,2005-10-01T00:00:00,west,Ngororero,158.34488381767216,Short Rain,Short Rains
2462,2462,2005,11,2005-11-01T00:00:00,west,Ngororero,80.18368512624761,Short Rain,Short Rains
2463,2463,2005,9,2005-09-01T00:00:00,west,Nyabihu,93.97088344255766,Short Rain,Short Rains
2464,2464,2005,10,2005-10-01T00:00:00,west,Nyabihu,132.17091608860073,Short Rain,Short Rains
2465,2465,2005,11,2005-11-01T00:00:00,west,Nyabihu,86.0668748680278,Short Rain,Short Rains
2466,2466,2005,9,2005-09-01T00:00:00,west,Nyamasheke,91.56778681144156,Short Rain,Short Rains
2467,2467,2005,10,2005-10-01T00:00:00,west,Nyamasheke,125.51030769787135,Short Rain,Short Rains
2468,2468,2005,11,2005-11-01T00:00:00,west,Nyamasheke,109.1456308102087,Short Rain,Short Rains
2469,2469,2005,9,2005-09-01T00:00:00,west,Rubavu,89.22351000207459,Short Rain,Short Rains
2470,2470,2005,10,2005-10-01T00:00:00,west,Rubavu,114.10486497192832,Short Rain,Short Rains
2471,2471,2005,11,2005-11-01T00:00:00,west,Rubavu,84.27573633345678,Short Rain,Short Rains
2472,2472,2005,9,2005-09-01T00:00:00,west,Rusizi,83.04072204568654,Short Rain,Short Rains
2473,2473,2005,10,2005-10-01T00:00:00,west,Rusizi,126.21253631189406,Short Rain,Short Rains
2474,2474,2005,11,2005-11-01T00:00:00,west,Rusizi,117.38844541743627,Short Rain,Short Rains
2475,2475,2005,9,2005-09-01T00:00:00,west,Rutsiro,76.60445440140808,Short Rain,Short Rains
2476,2476,2005,10,2005-10-01T00:00:00,west,Rutsiro,128.151918588828,Short Rain,Short Rains
2477,2477,2005,11,2005-11-01T00:00:00,west,Rutsiro,79.18661622343801,Short Rain,Short Rains
2478,2478,2006,9,2006-09-01T00:00:00,west,Karongi,81.1904160816046,Short Rain,Short Rains
2479,2479,2006,10,2006-10-01T00:00:00,west,Karongi,86.18293657021403,Short Rain,Short Rains
2480,2480,2006,11,2006-11-01T00:00:00,west,Karongi,183.33200641397943,Short Rain,Short Rains
2481,2481,2006,9,2006-09-01T00:00:00,west,Ngororero,65.09321854970173,Short Rain,Short Rains
2482,2482,2006,10,2006-10-01T00:00:00,west,Ngororero,72.84379268341767,Short Rain,Short Rains
2483,2483,2006,11,2006-11-01T00:00:00,west,Ngororero,188.53307026323264,Short Rain,Short Rains
2484,2484,2006,9,2006-09-01T00:00:00,west,Nyabihu,77.4334621136823,Short Rain,Short Rains
2485,2485,2006,10,2006-10-01T00:00:00,west,Nyabihu,96.13393322664209,Short Rain,Short Rains
2486,2486,2006,11,2006-11-01T00:00:00,west,Nyabihu,192.72498239720528,Short Rain,Short Rains
2487,2487,2006,9,2006-09-01T00:00:00,west,Nyamasheke,95.97080627922686,Short Rain,Short Rains
2488,2488,2006,10,2006-10-01T00:00:00,west,Nyamasheke,118.98079537046752,Short Rain,Short Rains
2489,2489,2006,11,2006-11-01T00:00:00,west,Nyamasheke,168.71183097837522,Short Rain,Short Rains
2490,2490,2006,9,2006-09-01T00:00:00,west,Rubavu,80.25416414870737,Short Rain,Short Rains
2491,2491,2006,10,2006-10-01T00:00:00,west,Rubavu,86.15836778342928,Short Rain,Short Rains
2492,2492,2006,11,2006-11-01T00:00:00,west,Rubavu,180.8434407728534,Short Rain,Short Rains
2493,2493,2006,9,2006-09-01T00:00:00,west,Rusizi,80.36865838961278,Short Rain,Short Rains
2494,2494,2006,10,2006-10-01T00:00:00,west,Rusizi,127.101408301066,Short Rain,Short Rains
2495,2495,2006,11,2006-11-01T00:00:00,west,Rusizi,158.58973477915632,Short Rain,Short Rains
2496,2496,2006,9,2006-09-01T00:00:00,west,Rutsiro,75.9079913758239,Short Rain,Short Rains
2497,2497,2006,10,2006-10-01T00:00:00,west,Rutsiro,84.93287798740818,Short Rain,Short Rains
2498,2498,2006,11,2006-11-01T00:00:00,west,Rutsiro,185.4837775728325,Short Rain,Short Rains
2499,2499,2007,9,2007-09-01T00:00:00,west,Karongi,129.186157907852,Short Rain,Short Rains
2500,2500,2007,10,2007-10-01T00:00:00,west,Karongi,113.66810578460242,Short Rain,Short Rains
2501,2501,2007,11,2007-11-01T00:00:00,west,Karongi,118.17610029908236,Short Rain,Short Rains
2502,2502,2007,9,2007-09-01T00:00:00,west,Ngororero,110.04769349788624,Short Rain,Short Rains
2503,2503,2007,10,2007-10-01T00:00:00,west,Ngororero,95.70891743347944,Short Rain,Short Rains
2504,2504,2007,11,2007-11-01T00:00:00,west,Ngororero,138.46339646122192,Short Rain,Short Rains
2505,2505,2007,9,2007-09-01T00:00:00,west,Nyabihu,134.18935426756292,Short Rain,Short Rains
2506,2506,2007,10,2007-10-01T00:00:00,west,Nyabihu,111.868185295412,Short Rain,Short Rains
2507,2507,2007,11,2007-11-01T00:00:00,west,Nyabihu,160.74941182465025,Short Rain,Short Rains
2508,2508,2007,9,2007-09-01T00:00:00,west,Nyamasheke,127.6116927189891,Short Rain,Short Rains
2509,2509,2007,10,2007-10-01T00:00:00,west,Nyamasheke,143.9791429393702,Short Rain,Short Rains
2510,2510,2007,11,2007-11-01T00:00:00,west,Nyamasheke,148.1969579866582,Short Rain,Short Rains
2511,2511,2007,9,2007-09-01T00:00:00,west,Rubavu,135.55213472006432,Short Rain,Short Rains
2512,2512,2007,10,2007-10-01T00:00:00,west,Rubavu,100.35260793571082,Short Rain,Short Rains
2513,2513,2007,11,2007-11-01T00:00:00,west,Rubavu,155.11876913921188,Short Rain,Short Rains
2514,2514,2007,9,2007-09-01T00:00:00,west,Rusizi,101.53567764499456,Short Rain,Short Rains
2515,2515,2007,10,2007-10-01T00:00:00,west,Rusizi,148.6240872701136,Short Rain,Short Rains
2516,2516,2007,11,2007-11-01T00:00:00,west,Rusizi,152.2859548356077,Short Rain,Short Rains
2517,2517,2007,9,2007-09-01T00:00:00,west,Rutsiro,117.61876746794874,Short Rain,Short Rains
2518,2518,2007,10,2007-10-01T00:00:00,west,Rutsiro,104.70591206778792,Short Rain,Short Rains
2519,2519,2007,11,2007-11-01T00:00:00,west,Rutsiro,135.57723914539778,Short Rain,Short Rains
2520,2520,2008,9,2008-09-01T00:00:00,west,Karongi,70.37733105774407,Short Rain,Short Rains
2521,2521,2008,10,2008-10-01T00:00:00,west,Karongi,110.16610708824852,Short Rain,Short Rains
2522,2522,2008,11,2008-11-01T00:00:00,west,Karongi,83.13320222655071,Short Rain,Short Rains
2523,2523,2008,9,2008-09-01T00:00:00,west,Ngororero,71.34786150198198,Short Rain,Short Rains
2524,2524,2008,10,2008-10-01T00:00:00,west,Ngororero,102.7426807873188,Short Rain,Short Rains
2525,2525,2008,11,2008-11-01T00:00:00,west,Ngororero,95.45927514811444,Short Rain,Short Rains
2526,2526,2008,9,2008-09-01T00:00:00,west,Nyabihu,95.3020476127898,Short Rain,Short Rains
2527,2527,2008,10,2008-10-01T00:00:00,west,Nyabihu,134.09024633749223,Short Rain,Short Rains
2528,2528,2008,11,2008-11-01T00:00:00,west,Nyabihu,113.24562565289688,Short Rain,Short Rains
2529,2529,2008,9,2008-09-01T00:00:00,west,Nyamasheke,74.62498626101446,Short Rain,Short Rains
2530,2530,2008,10,2008-10-01T00:00:00,west,Nyamasheke,133.18811233552378,Short Rain,Short Rains
2531,2531,2008,11,2008-11-01T00:00:00,west,Nyamasheke,109.55119894789696,Short Rain,Short Rains
2532,2532,2008,9,2008-09-01T00:00:00,west,Rubavu,96.64256310789712,Short Rain,Short Rains
2533,2533,2008,10,2008-10-01T00:00:00,west,Rubavu,112.27372042536444,Short Rain,Short Rains
2534,2534,2008,11,2008-11-01T00:00:00,west,Rubavu,107.80707763003416,Short Rain,Short Rains
2535,2535,2008,9,2008-09-01T00:00:00,west,Rusizi,69.00134904189906,Short Rain,Short Rains
2536,2536,2008,10,2008-10-01T00:00:00,west,Rusizi,132.71977259675631,Short Rain,Short Rains
2537,2537,2008,11,2008-11-01T00:00:00,west,Rusizi,134.8197932038143,Short Rain,Short Rains
2538,2538,2008,9,2008-09-01T00:00:00,west,Rutsiro,74.52520578714552,Short Rain,Short Rains
2539,2539,2008,10,2008-10-01T00:00:00,west,Rutsiro,108.32043776591638,Short Rain,Short Rains
2540,2540,2008,11,2008-11-01T00:00:00,west,Rutsiro,94.7835990162328,Short Rain,Short Rains
2541,2541,2009,9,2009-09-01T00:00:00,west,Karongi,95.71164946561238,Short Rain,Short Rains
2542,2542,2009,10,2009-10-01T00:00:00,west,Karongi,197.29994705810608,Short Rain,Short Rains
2543,2543,2009,11,2009-11-01T00:00:00,west,Karongi,152.0029552253815,Short Rain,Short Rains
2544,2544,2009,9,2009-09-01T00:00:00,west,Ngororero,71.7990310371068,Short Rain,Short Rains
2545,2545,2009,10,2009-10-01T00:00:00,west,Ngororero,167.37757763534918,Short Rain,Short Rains
2546,2546,2009,11,2009-11-01T00:00:00,west,Ngororero,148.885466752178,Short Rain,Short Rains
2547,2547,2009,9,2009-09-01T00:00:00,west,Nyabihu,85.6849413981379,Short Rain,Short Rains
2548,2548,2009,10,2009-10-01T00:00:00,west,Nyabihu,163.34580078040278,Short Rain,Short Rains
2549,2549,2009,11,2009-11-01T00:00:00,west,Nyabihu,181.30615815915772,Short Rain,Short Rains
2550,2550,2009,9,2009-09-01T00:00:00,west,Nyamasheke,97.51469774662988,Short Rain,Short Rains
2551,2551,2009,10,2009-10-01T00:00:00,west,Nyamasheke,215.05114890133203,Short Rain,Short Rains
2552,2552,2009,11,2009-11-01T00:00:00,west,Nyamasheke,185.25429897144403,Short Rain,Short Rains
2553,2553,2009,9,2009-09-01T00:00:00,west,Rubavu,91.44953712352746,Short Rain,Short Rains
2554,2554,2009,10,2009-10-01T00:00:00,west,Rubavu,146.55747432972484,Short Rain,Short Rains
2555,2555,2009,11,2009-11-01T00:00:00,west,Rubavu,170.2551526173738,Short Rain,Short Rains
2556,2556,2009,9,2009-09-01T00:00:00,west,Rusizi,87.15127000207897,Short Rain,Short Rains
2557,2557,2009,10,2009-10-01T00:00:00,west,Rusizi,183.45259182485609,Short Rain,Short Rains
2558,2558,2009,11,2009-11-01T00:00:00,west,Rusizi,211.04976563323868,Short Rain,Short Rains
2559,2559,2009,9,2009-09-01T00:00:00,west,Rutsiro,92.34568340078144,Short Rain,Short Rains
2560,2560,2009,10,2009-10-01T00:00:00,west,Rutsiro,163.9601404345173,Short Rain,Short Rains
2561,2561,2009,11,2009-11-01T00:00:00,west,Rutsiro,161.1024700125879,Short Rain,Short Rains
2562,2562,2010,9,2010-09-01T00:00:00,west,Karongi,130.88284767395214,Short Rain,Short Rains
2563,2563,2010,10,2010-10-01T00:00:00,west,Karongi,130.7495424188531,Short Rain,Short Rains
2564,2564,2010,11,2010-11-01T00:00:00,west,Karongi,118.49821917647677,Short Rain,Short Rains
2565,2565,2010,9,2010-09-01T00:00:00,west,Ngororero,124.4075302460784,Short Rain,Short Rains
2566,2566,2010,10,2010-10-01T00:00:00,west,Ngororero,137.19556095091414,Short Rain,Short Rains
2567,2567,2010,11,2010-11-01T00:00:00,west,Ngororero,125.98040596694462,Short Rain,Short Rains
2568,2568,2010,9,2010-09-01T00:00:00,west,Nyabihu,127.08493795042196,Short Rain,Short Rains
2569,2569,2010,10,2010-10-01T00:00:00,west,Nyabihu,180.40651397328165,Short Rain,Short Rains
2570,2570,2010,11,2010-11-01T00:00:00,west,Nyabihu,144.41616430059557,Short Rain,Short Rains
2571,2571,2010,9,2010-09-01T00:00:00,west,Nyamasheke,134.53859391973225,Short Rain,Short Rains
2572,2572,2010,10,2010-10-01T00:00:00,west,Nyamasheke,154.93790198636543,Short Rain,Short Rains
2573,2573,2010,11,2010-11-01T00:00:00,west,Nyamasheke,130.9613081738161,Short Rain,Short Rains
2574,2574,2010,9,2010-09-01T00:00:00,west,Rubavu,117.14456024312295,Short Rain,Short Rains
2575,2575,2010,10,2010-10-01T00:00:00,west,Rubavu,142.463637336702,Short Rain,Short Rains
2576,2576,2010,11,2010-11-01T00:00:00,west,Rubavu,137.04788850594315,Short Rain,Short Rains
2577,2577,2010,9,2010-09-01T00:00:00,west,Rusizi,111.51208426345816,Short Rain,Short Rains
2578,2578,2010,10,2010-10-01T00:00:00,west,Rusizi,144.1981609439354,Short Rain,Short Rains
2579,2579,2010,11,2010-11-01T00:00:00,west,Rusizi,142.0134661159962,Short Rain,Short Rains
2580,2580,2010,9,2010-09-01T00:00:00,west,Rutsiro,118.70769234291704,Short Rain,Short Rains
2581,2581,2010,10,2010-10-01T00:00:00,west,Rutsiro,131.26113760557368,Short Rain,Short Rains
2582,2582,2010,11,2010-11-01T00:00:00,west,Rutsiro,127.94405033624602,Short Rain,Short Rains
2583,2583,2011,9,2011-09-01T00:00:00,west,Karongi,141.42620744559335,Short Rain,Short Rains
2584,2584,2011,10,2011-10-01T00:00:00,west,Karongi,145.93500327185004,Short Rain,Short Rains
2585,2585,2011,11,2011-11-01T00:00:00,west,Karongi,156.76494867126783,Short Rain,Short Rains
2586,2586,2011,9,2011-09-01T00:00:00,west,Ngororero,132.37146946717846,Short Rain,Short Rains
2587,2587,2011,10,2011-10-01T00:00:00,west,Ngororero,135.55579912124935,Short Rain,Short Rains
2588,2588,2011,11,2011-11-01T00:00:00,west,Ngororero,187.20306837776863,Short Rain,Short Rains
2589,2589,2011,9,2011-09-01T00:00:00,west,Nyabihu,155.63653985636225,Short Rain,Short Rains
2590,2590,2011,10,2011-10-01T00:00:00,west,Nyabihu,149.49935944725237,Short Rain,Short Rains
2591,2591,2011,11,2011-11-01T00:00:00,west,Nyabihu,183.95667433946173,Short Rain,Short Rains
2592,2592,2011,9,2011-09-01T00:00:00,west,Nyamasheke,143.87476150714494,Short Rain,Short Rains
2593,2593,2011,10,2011-10-01T00:00:00,west,Nyamasheke,181.7840233805247,Short Rain,Short Rains
2594,2594,2011,11,2011-11-01T00:00:00,west,Nyamasheke,157.24258154760903,Short Rain,Short Rains
2595,2595,2011,9,2011-09-01T00:00:00,west,Rubavu,152.73618790733423,Short Rain,Short Rains
2596,2596,2011,10,2011-10-01T00:00:00,west,Rubavu,127.05178008193894,Short Rain,Short Rains
2597,2597,2011,11,2011-11-01T00:00:00,west,Rubavu,155.50532387823554,Short Rain,Short Rains
2598,2598,2011,9,2011-09-01T00:00:00,west,Rusizi,121.1393873661494,Short Rain,Short Rains
2599,2599,2011,10,2011-10-01T00:00:00,west,Rusizi,185.08726099102464,Short Rain,Short Rains
2600,2600,2011,11,2011-11-01T00:00:00,west,Rusizi,189.3125137797921,Short Rain,Short Rains
2601,2601,2011,9,2011-09-01T00:00:00,west,Rutsiro,123.07395215844048,Short Rain,Short Rains
2602,2602,2011,10,2011-10-01T00:00:00,west,Rutsiro,124.05906221998504,Short Rain,Short Rains
2603,2603,2011,11,2011-11-01T00:00:00,west,Rutsiro,160.06793031109558,Short Rain,Short Rains
2604,2604,2012,9,2012-09-01T00:00:00,west,Karongi,89.53897623202768,Short Rain,Short Rains
2605,2605,2012,10,2012-10-01T00:00:00,west,Karongi,155.92568898773723,Short Rain,Short Rains
2606,2606,2012,11,2012-11-01T00:00:00,west,Karongi,121.33638316304652,Short Rain,Short Rains
2607,2607,2012,9,2012-09-01T00:00:00,west,Ngororero,80.36103726395129,Short Rain,Short Rains
2608,2608,2012,10,2012-10-01T00:00:00,west,Ngororero,160.705712133415,Short Rain,Short Rains
2609,2609,2012,11,2012-11-01T00:00:00,west,Ngororero,132.78482115960847,Short Rain,Short Rains
2610,2610,2012,9,2012-09-01T00:00:00,west,Nyabihu,113.48751869103974,Short Rain,Short Rains
2611,2611,2012,10,2012-10-01T00:00:00,west,Nyabihu,172.2572467340949,Short Rain,Short Rains
2612,2612,2012,11,2012-11-01T00:00:00,west,Nyabihu,159.427354429579,Short Rain,Short Rains
2613,2613,2012,9,2012-09-01T00:00:00,west,Nyamasheke,128.4527152685549,Short Rain,Short Rains
2614,2614,2012,10,2012-10-01T00:00:00,west,Nyamasheke,186.76914729549523,Short Rain,Short Rains
2615,2615,2012,11,2012-11-01T00:00:00,west,Nyamasheke,157.33624687384824,Short Rain,Short Rains
2616,2616,2012,9,2012-09-01T00:00:00,west,Rubavu,112.60345038653467,Short Rain,Short Rains
2617,2617,2012,10,2012-10-01T00:00:00,west,Rubavu,142.16332860571814,Short Rain,Short Rains
2618,2618,2012,11,2012-11-01T00:00:00,west,Rubavu,150.26933723049194,Short Rain,Short Rains
2619,2619,2012,9,2012-09-01T00:00:00,west,Rusizi,121.89117283048964,Short Rain,Short Rains
2620,2620,2012,10,2012-10-01T00:00:00,west,Rusizi,194.74135244551223,Short Rain,Short Rains
2621,2621,2012,11,2012-11-01T00:00:00,west,Rusizi,167.24977097872068,Short Rain,Short Rains
2622,2622,2012,9,2012-09-01T00:00:00,west,Rutsiro,82.97848416189457,Short Rain,Short Rains
2623,2623,2012,10,2012-10-01T00:00:00,west,Rutsiro,147.5625436175687,Short Rain,Short Rains
2624,2624,2012,11,2012-11-01T00:00:00,west,Rutsiro,130.7035305493703,Short Rain,Short Rains
2625,2625,2013,9,2013-09-01T00:00:00,west,Karongi,137.68148157458432,Short Rain,Short Rains
2626,2626,2013,10,2013-10-01T00:00:00,west,Karongi,75.82968868196147,Short Rain,Short Rains
2627,2627,2013,11,2013-11-01T00:00:00,west,Karongi,98.37692448470816,Short Rain,Short Rains
2628,2628,2013,9,2013-09-01T00:00:00,west,Ngororero,130.94736133180285,Short Rain,Short Rains
2629,2629,2013,10,2013-10-01T00:00:00,west,Ngororero,73.69585313238477,Short Rain,Short Rains
2630,2630,2013,11,2013-11-01T00:00:00,west,Ngororero,125.47943778622648,Short Rain,Short Rains
2631,2631,2013,9,2013-09-01T00:00:00,west,Nyabihu,128.15243677162795,Short Rain,Short Rains
2632,2632,2013,10,2013-10-01T00:00:00,west,Nyabihu,90.06646445024003,Short Rain,Short Rains
