,year,month,date,region,admin2_name,precipitation,season
1965,2000,4,2000-04-01T00:00:00,Eastern and Northern Kenya,Wajir,33.3111234614279,Long Rains
1966,2000,5,2000-05-01T00:00:00,Eastern and Northern Kenya,Wajir,17.715645800046946,Long Rains
1967,2000,6,2000-06-01T00:00:00,Eastern and Northern Kenya,Wajir,1.8998631606499772,Long Rains
1968,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,145.4740888467313,Long Rains
1969,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,213.71887350795157,Long Rains
1970,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,46.38648259594262,Long Rains
1971,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,3.3213860333359366,Long Rains
1972,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Garissa,25.095672856230685,Long Rains
1973,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Garissa,75.80505476883248,Long Rains
1974,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Garissa,14.305177793663589,Long Rains
1975,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Garissa,3.972107943098619,Long Rains
1976,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Ijara,37.60369897111984,Long Rains
1977,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Ijara,87.47090221150377,Long Rains
1978,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Ijara,207.43074435476555,Long Rains
1979,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Ijara,68.32206125684928,Long Rains
1980,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,46.10933863417054,Long Rains
1981,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,96.30166451301618,Long Rains
1982,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,4.1628461645932004,Long Rains
1983,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,1.1785953735712293,Long Rains
1984,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Kitui,71.98403185206914,Long Rains
1985,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Kitui,109.38918386368157,Long Rains
1986,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Kitui,11.17849937391263,Long Rains
1987,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Kitui,3.8281180133800494,Long Rains
1988,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Machakos,154.77169279999367,Long Rains
1989,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Machakos,136.4722337026802,Long Rains
1990,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Machakos,42.60086164866793,Long Rains
1991,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Machakos,11.840227694125103,Long Rains
1992,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Makueni,113.01870647240068,Long Rains
1993,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Makueni,107.99025443633066,Long Rains
1994,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Makueni,17.66486505799844,Long Rains
1995,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Makueni,7.285875009516356,Long Rains
1996,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Marsabit,48.75302555622983,Long Rains
1997,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Marsabit,81.52651601609894,Long Rains
1998,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Marsabit,6.9320736350895755,Long Rains
1999,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Marsabit,1.3643094055817124,Long Rains
2000,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Moyale,53.186166611250215,Long Rains
2001,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Moyale,150.13536055555664,Long Rains
2002,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Moyale,25.9110580397383,Long Rains
2003,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Moyale,3.420073520058753,Long Rains
2004,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Mwingi,88.76936369175527,Long Rains
2005,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Mwingi,123.17812429161489,Long Rains
2006,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Mwingi,21.523317065618937,Long Rains
2007,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Mwingi,3.3760182905027203,Long Rains
2008,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Mandera,15.842515769810365,Long Rains
2009,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Mandera,92.19256235487718,Long Rains
2010,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Mandera,16.56054188206295,Long Rains
2011,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Mandera,2.307927981161084,Long Rains
2012,2001,3,2001-03-01T00:00:00,Eastern and Northern Kenya,Wajir,19.50962234542812,Long Rains
2013,2001,4,2001-04-01T00:00:00,Eastern and Northern Kenya,Wajir,96.27421092344369,Long Rains
2014,2001,5,2001-05-01T00:00:00,Eastern and Northern Kenya,Wajir,14.647891763308335,Long Rains
2015,2001,6,2001-06-01T00:00:00,Eastern and Northern Kenya,Wajir,1.7946656216404508,Long Rains
2016,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,94.909441030736,Long Rains
2017,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,415.32044975767593,Long Rains
2018,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,115.05502362595433,Long Rains
2019,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,2.5796955198385656,Long Rains
2020,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Garissa,20.505164341811824,Long Rains
2021,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Garissa,151.00297775498947,Long Rains
2022,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Garissa,13.937419848386208,Long Rains
2023,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Garissa,7.931537599001417,Long Rains
2024,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Ijara,24.39381248440975,Long Rains
2025,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Ijara,127.1798426621533,Long Rains
2026,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Ijara,135.75663912848103,Long Rains
2027,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Ijara,104.54346592350738,Long Rains
2028,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,50.03237481205476,Long Rains
2029,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,156.726512449437,Long Rains
2030,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,15.337724045486919,Long Rains
2031,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,0.8070770782331663,Long Rains
2032,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Kitui,84.94696232437744,Long Rains
2033,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Kitui,106.53780336881469,Long Rains
2034,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Kitui,31.517074316410582,Long Rains
2035,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Kitui,4.745259580230515,Long Rains
2036,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Machakos,97.0333598620153,Long Rains
2037,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Machakos,160.10338737191987,Long Rains
2038,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Machakos,106.44996192287354,Long Rains
2039,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Machakos,6.042704939359814,Long Rains
2040,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Makueni,109.54117572188143,Long Rains
2041,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Makueni,89.04180467741286,Long Rains
2042,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Makueni,56.85261809382488,Long Rains
2043,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Makueni,5.602551282205984,Long Rains
2044,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Marsabit,60.116543508192336,Long Rains
2045,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Marsabit,97.95726537694787,Long Rains
2046,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Marsabit,27.491529107548878,Long Rains
2047,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Marsabit,1.4866036632150352,Long Rains
2048,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Moyale,57.22346720913363,Long Rains
2049,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Moyale,199.80763401740222,Long Rains
2050,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Moyale,62.35381891401784,Long Rains
2051,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Moyale,4.225760949859616,Long Rains
2052,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Mwingi,61.650055433980086,Long Rains
2053,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Mwingi,196.92151021706061,Long Rains
2054,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Mwingi,51.05290956205537,Long Rains
2055,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Mwingi,2.625527697844304,Long Rains
2056,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Mandera,19.067267541681137,Long Rains
2057,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Mandera,171.30591965994574,Long Rains
2058,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Mandera,16.256386237093917,Long Rains
2059,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Mandera,2.6788219137270093,Long Rains
2060,2002,3,2002-03-01T00:00:00,Eastern and Northern Kenya,Wajir,16.090996176123262,Long Rains
2061,2002,4,2002-04-01T00:00:00,Eastern and Northern Kenya,Wajir,236.49268652895304,Long Rains
2062,2002,5,2002-05-01T00:00:00,Eastern and Northern Kenya,Wajir,14.515363201452182,Long Rains
2063,2002,6,2002-06-01T00:00:00,Eastern and Northern Kenya,Wajir,1.9418976074510699,Long Rains
2064,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,41.97784255661686,Long Rains
2065,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,326.7510570233501,Long Rains
2066,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,104.26677955239983,Long Rains
2067,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,1.9944558956298346,Long Rains
2068,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Garissa,25.27713673741162,Long Rains
2069,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Garissa,102.98926057365024,Long Rains
2070,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Garissa,58.0431326239583,Long Rains
2071,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Garissa,5.834741240696302,Long Rains
2072,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Ijara,31.109907676530014,Long Rains
2073,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Ijara,69.20504082933392,Long Rains
2074,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Ijara,245.29983093858954,Long Rains
2075,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Ijara,75.99506011996252,Long Rains
2076,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,16.31977819772578,Long Rains
2077,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,175.29056436071068,Long Rains
2078,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,22.415866250789566,Long Rains
2079,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,0.7478230961225326,Long Rains
2080,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Kitui,49.40429464294972,Long Rains
2081,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Kitui,87.20366480095727,Long Rains
2082,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Kitui,38.562472039508414,Long Rains
2083,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Kitui,3.071070307019719,Long Rains
2084,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Machakos,49.03338262638682,Long Rains
2085,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Machakos,142.36450776213624,Long Rains
2086,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Machakos,120.13121210291239,Long Rains
2087,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Machakos,5.267037008428649,Long Rains
2088,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Makueni,55.128157114637986,Long Rains
2089,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Makueni,104.23979836021712,Long Rains
2090,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Makueni,64.42970179459306,Long Rains
2091,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Makueni,4.950757433628964,Long Rains
2092,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Marsabit,37.35536386822267,Long Rains
2093,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Marsabit,137.32970628240344,Long Rains
2094,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Marsabit,32.67144829278425,Long Rains
2095,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Marsabit,1.468727596162473,Long Rains
2096,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Moyale,31.267129720343164,Long Rains
2097,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Moyale,237.65386521292362,Long Rains
2098,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Moyale,113.53425041386633,Long Rains
2099,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Moyale,4.144258106388114,Long Rains
2100,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Mwingi,31.19835780025424,Long Rains
2101,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Mwingi,138.13299328864485,Long Rains
2102,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Mwingi,62.54038369016654,Long Rains
2103,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Mwingi,2.151844692658103,Long Rains
2104,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Mandera,13.245862364408634,Long Rains
2105,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Mandera,184.7952973642021,Long Rains
2106,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Mandera,33.89599528477244,Long Rains
2107,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Mandera,2.445923916006204,Long Rains
2108,2003,3,2003-03-01T00:00:00,Eastern and Northern Kenya,Wajir,14.973443994370255,Long Rains
2109,2003,4,2003-04-01T00:00:00,Eastern and Northern Kenya,Wajir,216.45304807985437,Long Rains
2110,2003,5,2003-05-01T00:00:00,Eastern and Northern Kenya,Wajir,59.23806026760826,Long Rains
2111,2003,6,2003-06-01T00:00:00,Eastern and Northern Kenya,Wajir,1.9514289863401872,Long Rains
2112,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,52.50006076926339,Long Rains
2113,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,214.28154476021902,Long Rains
2114,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,49.22311139129117,Long Rains
2115,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,2.3410332487323124,Long Rains
2116,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Garissa,13.707130234737006,Long Rains
2117,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Garissa,65.4130417565403,Long Rains
2118,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Garissa,9.170596712766017,Long Rains
2119,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Garissa,12.344513914145727,Long Rains
2120,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Ijara,15.09400379348332,Long Rains
2121,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Ijara,68.0721042269983,Long Rains
2122,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Ijara,72.28703001825708,Long Rains
2123,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Ijara,236.10293100657574,Long Rains
2124,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,37.52399429717609,Long Rains
2125,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,112.42925665865958,Long Rains
2126,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,10.623644387141104,Long Rains
2127,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,0.9381291872110724,Long Rains
2128,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Kitui,59.58298883031562,Long Rains
2129,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Kitui,105.61291570540394,Long Rains
2130,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Kitui,9.537127383879202,Long Rains
2131,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Kitui,3.645291980529991,Long Rains
2132,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Machakos,55.384399470835575,Long Rains
2133,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Machakos,188.57811896126157,Long Rains
2134,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Machakos,44.84541788786368,Long Rains
2135,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Machakos,4.941468071608364,Long Rains
2136,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Makueni,68.75656858939352,Long Rains
2137,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Makueni,131.6088626675407,Long Rains
2138,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Makueni,18.718264599978635,Long Rains
2139,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Makueni,4.939307929899849,Long Rains
2140,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Marsabit,47.2296061644222,Long Rains
2141,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Marsabit,93.60685282454656,Long Rains
2142,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Marsabit,27.461804178794786,Long Rains
2143,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Marsabit,1.2737445045015454,Long Rains
2144,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Moyale,33.867060321377984,Long Rains
2145,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Moyale,193.5275260701446,Long Rains
2146,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Moyale,47.94420093323876,Long Rains
2147,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Moyale,3.3599215330157732,Long Rains
2148,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Mwingi,31.7203817102597,Long Rains
2149,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Mwingi,105.97659664728853,Long Rains
2150,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Mwingi,17.249528575296505,Long Rains
2151,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Mwingi,2.39907147480644,Long Rains
2152,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Mandera,11.61223048114368,Long Rains
2153,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Mandera,121.22077562133259,Long Rains
2154,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Mandera,13.518329882958842,Long Rains
2155,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Mandera,2.45078176975584,Long Rains
2156,2004,3,2004-03-01T00:00:00,Eastern and Northern Kenya,Wajir,10.974545908271987,Long Rains
2157,2004,4,2004-04-01T00:00:00,Eastern and Northern Kenya,Wajir,129.92953301069994,Long Rains
2158,2004,5,2004-05-01T00:00:00,Eastern and Northern Kenya,Wajir,13.698001051797968,Long Rains
2159,2004,6,2004-06-01T00:00:00,Eastern and Northern Kenya,Wajir,1.9740148831437776,Long Rains
2160,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,34.35630646231504,Long Rains
2161,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,158.93583262802494,Long Rains
2162,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,138.72447162298096,Long Rains
2163,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,2.934681826255215,Long Rains
2164,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Garissa,10.746357430031418,Long Rains
2165,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Garissa,53.862414358388776,Long Rains
2166,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Garissa,25.577086260879746,Long Rains
2167,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Garissa,4.694972974742202,Long Rains
2168,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Ijara,23.04199637878698,Long Rains
2169,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Ijara,83.55351076212962,Long Rains
2170,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Ijara,227.1708731741708,Long Rains
2171,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Ijara,54.74918635164423,Long Rains
2172,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,8.996842566955642,Long Rains
2173,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,72.47042640949692,Long Rains
2174,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,20.31864057292419,Long Rains
2175,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,0.9256358076577942,Long Rains
2176,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Kitui,50.05141187725679,Long Rains
2177,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Kitui,79.11143309283833,Long Rains
2178,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Kitui,25.918419218855924,Long Rains
2179,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Kitui,3.185478934440807,Long Rains
2180,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Machakos,77.34210559148781,Long Rains
2181,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Machakos,166.68118962124834,Long Rains
2182,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Machakos,83.6723713034756,Long Rains
2183,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Machakos,5.556374942037228,Long Rains
2184,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Makueni,72.46027026532599,Long Rains
2185,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Makueni,121.92306910729997,Long Rains
2186,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Makueni,32.82048096089755,Long Rains
2187,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Makueni,4.491760529114135,Long Rains
2188,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Marsabit,16.53705493833426,Long Rains
2189,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Marsabit,67.82001241238095,Long Rains
2190,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Marsabit,42.7358127398605,Long Rains
2191,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Marsabit,1.6339719327763282,Long Rains
2192,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Moyale,9.590666705438641,Long Rains
2193,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Moyale,105.28647613274522,Long Rains
2194,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Moyale,112.81764582786693,Long Rains
2195,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Moyale,5.087663748227363,Long Rains
2196,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Mwingi,26.39932589245312,Long Rains
2197,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Mwingi,94.26363310830781,Long Rains
2198,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Mwingi,68.73885330992461,Long Rains
2199,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Mwingi,3.0239073578308453,Long Rains
2200,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Mandera,11.206496025179494,Long Rains
2201,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Mandera,90.32635038387394,Long Rains
2202,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Mandera,46.4769490988347,Long Rains
2203,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Mandera,2.772181743548606,Long Rains
2204,2005,3,2005-03-01T00:00:00,Eastern and Northern Kenya,Wajir,5.458161934593309,Long Rains
2205,2005,4,2005-04-01T00:00:00,Eastern and Northern Kenya,Wajir,79.91375075128323,Long Rains
2206,2005,5,2005-05-01T00:00:00,Eastern and Northern Kenya,Wajir,34.54761020735842,Long Rains
2207,2005,6,2005-06-01T00:00:00,Eastern and Northern Kenya,Wajir,2.318095509409804,Long Rains
2208,2006,3,2006-03-01T00:00:00,Eastern and Northern Kenya,Tharaka,52.800271025129824,Long Rains
2209,2006,4,2006-04-01T00:00:00,Eastern and Northern Kenya,Tharaka,262.36846527590137,Long Rains
2210,2006,5,2006-05-01T00:00:00,Eastern and Northern Kenya,Tharaka,159.52543884905322,Long Rains
2211,2006,6,2006-06-01T00:00:00,Eastern and Northern Kenya,Tharaka,2.6091582599397056,Long Rains
2212,2006,3,2006-03-01T00:00:00,Eastern and Northern Kenya,Garissa,24.10815879058334,Long Rains
2213,2006,4,2006-04-01T00:00:00,Eastern and Northern Kenya,Garissa,113.35154170621182,Long Rains
2214,2006,5,2006-05-01T00:00:00,Eastern and Northern Kenya,Garissa,29.81047835182134,Long Rains
2215,2006,6,2006-06-01T00:00:00,Eastern and Northern Kenya,Garissa,7.1457348845308,Long Rains
2216,2006,3,2006-03-01T00:00:00,Eastern and Northern Kenya,Ijara,29.739904895738917,Long Rains
2217,2006,4,2006-04-01T00:00:00,Eastern and Northern Kenya,Ijara,139.86495777691476,Long Rains
2218,2006,5,2006-05-01T00:00:00,Eastern and Northern Kenya,Ijara,192.49868415041092,Long Rains
2219,2006,6,2006-06-01T00:00:00,Eastern and Northern Kenya,Ijara,104.20358476795728,Long Rains
2220,2006,3,2006-03-01T00:00:00,Eastern and Northern Kenya,Isiolo,13.425431121587994,Long Rains
2221,2006,4,2006-04-01T00:00:00,Eastern and Northern Kenya,Isiolo,103.881052878455,Long Rains
2222,2006,5,2006-05-01T00:00:00,Eastern and Northern Kenya,Isiolo,9.885700702715928,Long Rains
2223,2006,6,2006-06-01T00:00:00,Eastern and Northern Kenya,Isiolo,0.880057923036871,Long Rains
2224,2006,3,2006-03-01T00:00:00,Eastern and Northern Kenya,Kitui,80.88708655913129,Long Rains
2225,2006,4,2006-04-01T00:00:00,Eastern and Northern Kenya,Kitui,130.342127601426,Long Rains
