,year,month,date,region,admin2_name,precipitation
816,2020,1,2020-01-01T00:00:00,Zambia,Kapiri-Mposhi,266.81984286745904
817,2020,2,2020-02-01T00:00:00,Zambia,Kapiri-Mposhi,267.9207359455074
818,2020,3,2020-03-01T00:00:00,Zambia,Kapiri-Mposhi,86.82964983883438
826,2020,11,2020-11-01T00:00:00,Zambia,Kapiri-Mposhi,85.32901050151642
827,2020,12,2020-12-01T00:00:00,Zambia,Kapiri-Mposhi,351.64947373568685
828,2021,1,2021-01-01T00:00:00,Zambia,Kapiri-Mposhi,339.3477457305163
829,2021,2,2021-02-01T00:00:00,Zambia,Kapiri-Mposhi,259.93781518373686
830,2021,3,2021-03-01T00:00:00,Zambia,Kapiri-Mposhi,186.14130352194312
838,2021,11,2021-11-01T00:00:00,Zambia,Kapiri-Mposhi,75.25255930513349
839,2021,12,2021-12-01T00:00:00,Zambia,Kapiri-Mposhi,119.10976164133633
840,2022,1,2022-01-01T00:00:00,Zambia,Kapiri-Mposhi,403.2000326954479
841,2022,2,2022-02-01T00:00:00,Zambia,Kapiri-Mposhi,132.33649362589426
842,2022,3,2022-03-01T00:00:00,Zambia,Kapiri-Mposhi,108.01767402425024
850,2022,11,2022-11-01T00:00:00,Zambia,Kapiri-Mposhi,118.71661819791315
851,2022,12,2022-12-01T00:00:00,Zambia,Kapiri-Mposhi,159.9419594742541
852,2023,1,2023-01-01T00:00:00,Zambia,Kapiri-Mposhi,369.4467837056953
853,2023,2,2023-02-01T00:00:00,Zambia,Kapiri-Mposhi,164.67068005490344
854,2023,3,2023-03-01T00:00:00,Zambia,Kapiri-Mposhi,115.16542356123752
862,2023,11,2023-11-01T00:00:00,Zambia,Kapiri-Mposhi,53.058062078108
863,2023,12,2023-12-01T00:00:00,Zambia,Kapiri-Mposhi,297.80382058847033
864,2000,1,2000-01-01T00:00:00,Zambia,Mkushi,258.62510483686776
865,2000,2,2000-02-01T00:00:00,Zambia,Mkushi,282.8766826128639
866,2000,3,2000-03-01T00:00:00,Zambia,Mkushi,260.5303409487638
874,2000,11,2000-11-01T00:00:00,Zambia,Mkushi,118.86878660772517
875,2000,12,2000-12-01T00:00:00,Zambia,Mkushi,218.3344008185123
876,2001,1,2001-01-01T00:00:00,Zambia,Mkushi,265.6570617787369
877,2001,2,2001-02-01T00:00:00,Zambia,Mkushi,387.3567998426024
878,2001,3,2001-03-01T00:00:00,Zambia,Mkushi,264.0810124123141
886,2001,11,2001-11-01T00:00:00,Zambia,Mkushi,109.67146900792017
887,2001,12,2001-12-01T00:00:00,Zambia,Mkushi,207.93055548828764
888,2002,1,2002-01-01T00:00:00,Zambia,Mkushi,150.96278729941753
889,2002,2,2002-02-01T00:00:00,Zambia,Mkushi,104.77051694980501
890,2002,3,2002-03-01T00:00:00,Zambia,Mkushi,45.56363966821462
898,2002,11,2002-11-01T00:00:00,Zambia,Mkushi,82.25307400486145
899,2002,12,2002-12-01T00:00:00,Zambia,Mkushi,282.63389659278596
900,2003,1,2003-01-01T00:00:00,Zambia,Mkushi,173.13104996896197
901,2003,2,2003-02-01T00:00:00,Zambia,Mkushi,272.3257168243936
902,2003,3,2003-03-01T00:00:00,Zambia,Mkushi,231.3360087261933
910,2003,11,2003-11-01T00:00:00,Zambia,Mkushi,70.20241960325318
911,2003,12,2003-12-01T00:00:00,Zambia,Mkushi,207.7121391176802
912,2004,1,2004-01-01T00:00:00,Zambia,Mkushi,266.78973989300863
913,2004,2,2004-02-01T00:00:00,Zambia,Mkushi,236.87697274734307
914,2004,3,2004-03-01T00:00:00,Zambia,Mkushi,127.49645503380323
922,2004,11,2004-11-01T00:00:00,Zambia,Mkushi,80.03838852502338
923,2004,12,2004-12-01T00:00:00,Zambia,Mkushi,321.97136915562896
924,2005,1,2005-01-01T00:00:00,Zambia,Mkushi,232.18681007665634
925,2005,2,2005-02-01T00:00:00,Zambia,Mkushi,93.36486952079815
926,2005,3,2005-03-01T00:00:00,Zambia,Mkushi,45.22938644963563
934,2005,11,2005-11-01T00:00:00,Zambia,Mkushi,75.74118754880433
935,2005,12,2005-12-01T00:00:00,Zambia,Mkushi,306.5561702986931
936,2006,1,2006-01-01T00:00:00,Zambia,Mkushi,227.53768670642248
937,2006,2,2006-02-01T00:00:00,Zambia,Mkushi,279.9828092590339
938,2006,3,2006-03-01T00:00:00,Zambia,Mkushi,199.63111165036878
946,2006,11,2006-11-01T00:00:00,Zambia,Mkushi,84.07054031820894
947,2006,12,2006-12-01T00:00:00,Zambia,Mkushi,194.06805346429792
948,2007,1,2007-01-01T00:00:00,Zambia,Mkushi,303.7989256506638
949,2007,2,2007-02-01T00:00:00,Zambia,Mkushi,287.26754390755536
950,2007,3,2007-03-01T00:00:00,Zambia,Mkushi,71.34432686034718
958,2007,11,2007-11-01T00:00:00,Zambia,Mkushi,99.05721597303783
959,2007,12,2007-12-01T00:00:00,Zambia,Mkushi,346.03662457669265
960,2008,1,2008-01-01T00:00:00,Zambia,Mkushi,314.89766103987046
961,2008,2,2008-02-01T00:00:00,Zambia,Mkushi,119.30952490603003
962,2008,3,2008-03-01T00:00:00,Zambia,Mkushi,94.0492396330964
970,2008,11,2008-11-01T00:00:00,Zambia,Mkushi,109.98035240007265
971,2008,12,2008-12-01T00:00:00,Zambia,Mkushi,305.495820100039
972,2009,1,2009-01-01T00:00:00,Zambia,Mkushi,315.68329546114086
973,2009,2,2009-02-01T00:00:00,Zambia,Mkushi,110.97489468723306
974,2009,3,2009-03-01T00:00:00,Zambia,Mkushi,178.54436184222612
982,2009,11,2009-11-01T00:00:00,Zambia,Mkushi,143.75748099975826
983,2009,12,2009-12-01T00:00:00,Zambia,Mkushi,234.3058217437144
984,2010,1,2010-01-01T00:00:00,Zambia,Mkushi,164.0966558970186
985,2010,2,2010-02-01T00:00:00,Zambia,Mkushi,409.5339410317279
986,2010,3,2010-03-01T00:00:00,Zambia,Mkushi,148.8037037015826
994,2010,11,2010-11-01T00:00:00,Zambia,Mkushi,91.5367719622594
995,2010,12,2010-12-01T00:00:00,Zambia,Mkushi,298.1718355135958
996,2011,1,2011-01-01T00:00:00,Zambia,Mkushi,264.78144386209175
997,2011,2,2011-02-01T00:00:00,Zambia,Mkushi,83.93598120859328
998,2011,3,2011-03-01T00:00:00,Zambia,Mkushi,135.23329787541235
1006,2011,11,2011-11-01T00:00:00,Zambia,Mkushi,92.53377823800628
1007,2011,12,2011-12-01T00:00:00,Zambia,Mkushi,157.0610630391261
1008,2012,1,2012-01-01T00:00:00,Zambia,Mkushi,270.8808988886052
1009,2012,2,2012-02-01T00:00:00,Zambia,Mkushi,201.06453746335416
1010,2012,3,2012-03-01T00:00:00,Zambia,Mkushi,160.67436503933072
1018,2012,11,2012-11-01T00:00:00,Zambia,Mkushi,52.60183369620302
1019,2012,12,2012-12-01T00:00:00,Zambia,Mkushi,244.14175419687373
1020,2013,1,2013-01-01T00:00:00,Zambia,Mkushi,289.573843290481
1021,2013,2,2013-02-01T00:00:00,Zambia,Mkushi,212.19993351463614
1022,2013,3,2013-03-01T00:00:00,Zambia,Mkushi,57.524389313055345
1030,2013,11,2013-11-01T00:00:00,Zambia,Mkushi,53.47283920574299
1031,2013,12,2013-12-01T00:00:00,Zambia,Mkushi,237.21975696502378
1032,2014,1,2014-01-01T00:00:00,Zambia,Mkushi,243.3789177676085
1033,2014,2,2014-02-01T00:00:00,Zambia,Mkushi,212.2979195192293
1034,2014,3,2014-03-01T00:00:00,Zambia,Mkushi,97.85261566225638
1042,2014,11,2014-11-01T00:00:00,Zambia,Mkushi,29.229988816806973
1043,2014,12,2014-12-01T00:00:00,Zambia,Mkushi,200.2376964950849
1044,2015,1,2015-01-01T00:00:00,Zambia,Mkushi,277.4763995496322
1045,2015,2,2015-02-01T00:00:00,Zambia,Mkushi,222.83038544964143
1046,2015,3,2015-03-01T00:00:00,Zambia,Mkushi,78.29831624280169
1054,2015,11,2015-11-01T00:00:00,Zambia,Mkushi,65.48006124121734
1055,2015,12,2015-12-01T00:00:00,Zambia,Mkushi,170.12287929999613
1056,2016,1,2016-01-01T00:00:00,Zambia,Mkushi,239.6173428448916
1057,2016,2,2016-02-01T00:00:00,Zambia,Mkushi,117.42994305125123
1058,2016,3,2016-03-01T00:00:00,Zambia,Mkushi,223.74822927370667
1066,2016,11,2016-11-01T00:00:00,Zambia,Mkushi,125.60251416799922
1067,2016,12,2016-12-01T00:00:00,Zambia,Mkushi,222.9741625435362
1068,2017,1,2017-01-01T00:00:00,Zambia,Mkushi,345.38688709297804
1069,2017,2,2017-02-01T00:00:00,Zambia,Mkushi,339.932237702042
1070,2017,3,2017-03-01T00:00:00,Zambia,Mkushi,120.50320072384375
1078,2017,11,2017-11-01T00:00:00,Zambia,Mkushi,136.85579930499716
1079,2017,12,2017-12-01T00:00:00,Zambia,Mkushi,226.65250258062
1080,2018,1,2018-01-01T00:00:00,Zambia,Mkushi,90.81785750604081
1081,2018,2,2018-02-01T00:00:00,Zambia,Mkushi,336.91739541845976
1082,2018,3,2018-03-01T00:00:00,Zambia,Mkushi,162.00546334617565
1090,2018,11,2018-11-01T00:00:00,Zambia,Mkushi,52.41638116579241
1091,2018,12,2018-12-01T00:00:00,Zambia,Mkushi,179.6319545235916
1092,2019,1,2019-01-01T00:00:00,Zambia,Mkushi,193.688919844156
1093,2019,2,2019-02-01T00:00:00,Zambia,Mkushi,203.10891291185249
1094,2019,3,2019-03-01T00:00:00,Zambia,Mkushi,61.696789759326656
1102,2019,11,2019-11-01T00:00:00,Zambia,Mkushi,87.83980427193829
1103,2019,12,2019-12-01T00:00:00,Zambia,Mkushi,81.8204442498106
1104,2020,1,2020-01-01T00:00:00,Zambia,Mkushi,245.19857838037905
1105,2020,2,2020-02-01T00:00:00,Zambia,Mkushi,263.26556202908677
1106,2020,3,2020-03-01T00:00:00,Zambia,Mkushi,46.39449070180788
1114,2020,11,2020-11-01T00:00:00,Zambia,Mkushi,51.74409675578521
1115,2020,12,2020-12-01T00:00:00,Zambia,Mkushi,326.8236613362608
1116,2021,1,2021-01-01T00:00:00,Zambia,Mkushi,310.3930953244645
1117,2021,2,2021-02-01T00:00:00,Zambia,Mkushi,336.61832187511055
1118,2021,3,2021-03-01T00:00:00,Zambia,Mkushi,216.06958112499345
1126,2021,11,2021-11-01T00:00:00,Zambia,Mkushi,74.52305571800397
1127,2021,12,2021-12-01T00:00:00,Zambia,Mkushi,108.26190375532161
1128,2022,1,2022-01-01T00:00:00,Zambia,Mkushi,390.83722837826764
1129,2022,2,2022-02-01T00:00:00,Zambia,Mkushi,146.638849147645
1130,2022,3,2022-03-01T00:00:00,Zambia,Mkushi,79.08775221260655
1138,2022,11,2022-11-01T00:00:00,Zambia,Mkushi,103.3647437606937
1139,2022,12,2022-12-01T00:00:00,Zambia,Mkushi,151.69472857211008
1140,2023,1,2023-01-01T00:00:00,Zambia,Mkushi,371.60505735161365
1141,2023,2,2023-02-01T00:00:00,Zambia,Mkushi,213.78610548261406
1142,2023,3,2023-03-01T00:00:00,Zambia,Mkushi,153.54724627108678
1150,2023,11,2023-11-01T00:00:00,Zambia,Mkushi,30.79805018039896
1151,2023,12,2023-12-01T00:00:00,Zambia,Mkushi,258.24005521907867
1152,2000,1,2000-01-01T00:00:00,Zambia,Mumbwa,210.99244101349308
1153,2000,2,2000-02-01T00:00:00,Zambia,Mumbwa,228.16828851459883
1154,2000,3,2000-03-01T00:00:00,Zambia,Mumbwa,212.5938636910611
1162,2000,11,2000-11-01T00:00:00,Zambia,Mumbwa,98.24027927747407
1163,2000,12,2000-12-01T00:00:00,Zambia,Mumbwa,239.06909278947168
1164,2001,1,2001-01-01T00:00:00,Zambia,Mumbwa,231.34246971088945
1165,2001,2,2001-02-01T00:00:00,Zambia,Mumbwa,316.9053707114907
1166,2001,3,2001-03-01T00:00:00,Zambia,Mumbwa,171.85044227559288
1174,2001,11,2001-11-01T00:00:00,Zambia,Mumbwa,148.43737136068643
1175,2001,12,2001-12-01T00:00:00,Zambia,Mumbwa,178.16113780090225
1176,2002,1,2002-01-01T00:00:00,Zambia,Mumbwa,151.56769104563406
1177,2002,2,2002-02-01T00:00:00,Zambia,Mumbwa,68.1815967375158
1178,2002,3,2002-03-01T00:00:00,Zambia,Mumbwa,61.21367148598308
1186,2002,11,2002-11-01T00:00:00,Zambia,Mumbwa,83.6427777452114
1187,2002,12,2002-12-01T00:00:00,Zambia,Mumbwa,193.22984755515785
1188,2003,1,2003-01-01T00:00:00,Zambia,Mumbwa,153.61642289121795
1189,2003,2,2003-02-01T00:00:00,Zambia,Mumbwa,178.79395711637738
1190,2003,3,2003-03-01T00:00:00,Zambia,Mumbwa,222.7051874275744
1198,2003,11,2003-11-01T00:00:00,Zambia,Mumbwa,93.77479080215579
1199,2003,12,2003-12-01T00:00:00,Zambia,Mumbwa,175.59792439538234
1200,2004,1,2004-01-01T00:00:00,Zambia,Mumbwa,204.99683968881058
1201,2004,2,2004-02-01T00:00:00,Zambia,Mumbwa,204.82932882187575
1202,2004,3,2004-03-01T00:00:00,Zambia,Mumbwa,200.54156106223297
1210,2004,11,2004-11-01T00:00:00,Zambia,Mumbwa,63.40847924052415
1211,2004,12,2004-12-01T00:00:00,Zambia,Mumbwa,198.4167552948604
1212,2005,1,2005-01-01T00:00:00,Zambia,Mumbwa,168.3731273788005
1213,2005,2,2005-02-01T00:00:00,Zambia,Mumbwa,73.99256500551414
1214,2005,3,2005-03-01T00:00:00,Zambia,Mumbwa,83.5145292823936
1222,2005,11,2005-11-01T00:00:00,Zambia,Mumbwa,107.35139879335765
1223,2005,12,2005-12-01T00:00:00,Zambia,Mumbwa,239.6365257811471
1224,2006,1,2006-01-01T00:00:00,Zambia,Mumbwa,202.30636796634948
1225,2006,2,2006-02-01T00:00:00,Zambia,Mumbwa,267.7551736670997
1226,2006,3,2006-03-01T00:00:00,Zambia,Mumbwa,146.27929104494157
1234,2006,11,2006-11-01T00:00:00,Zambia,Mumbwa,128.69905006619317
1235,2006,12,2006-12-01T00:00:00,Zambia,Mumbwa,205.58585183849857
1236,2007,1,2007-01-01T00:00:00,Zambia,Mumbwa,312.3659600408748
1237,2007,2,2007-02-01T00:00:00,Zambia,Mumbwa,225.15329539696415
1238,2007,3,2007-03-01T00:00:00,Zambia,Mumbwa,83.9884066783922
1246,2007,11,2007-11-01T00:00:00,Zambia,Mumbwa,122.22661341919299
1247,2007,12,2007-12-01T00:00:00,Zambia,Mumbwa,318.37533452572234
1248,2008,1,2008-01-01T00:00:00,Zambia,Mumbwa,364.79137046075886
1249,2008,2,2008-02-01T00:00:00,Zambia,Mumbwa,162.46440975611932
1250,2008,3,2008-03-01T00:00:00,Zambia,Mumbwa,104.57308634231201
1258,2008,11,2008-11-01T00:00:00,Zambia,Mumbwa,150.72284703167438
1259,2008,12,2008-12-01T00:00:00,Zambia,Mumbwa,220.88379176793805
1260,2009,1,2009-01-01T00:00:00,Zambia,Mumbwa,272.27332781446967
1261,2009,2,2009-02-01T00:00:00,Zambia,Mumbwa,116.30571160596989
1262,2009,3,2009-03-01T00:00:00,Zambia,Mumbwa,167.82195660351505
1270,2009,11,2009-11-01T00:00:00,Zambia,Mumbwa,164.95005062355688
1271,2009,12,2009-12-01T00:00:00,Zambia,Mumbwa,145.87903340969274
1272,2010,1,2010-01-01T00:00:00,Zambia,Mumbwa,157.5620750778608
1273,2010,2,2010-02-01T00:00:00,Zambia,Mumbwa,300.15691914833445
1274,2010,3,2010-03-01T00:00:00,Zambia,Mumbwa,167.03461227337533
1282,2010,11,2010-11-01T00:00:00,Zambia,Mumbwa,141.46953578269404
1283,2010,12,2010-12-01T00:00:00,Zambia,Mumbwa,284.2657585768731
1284,2011,1,2011-01-01T00:00:00,Zambia,Mumbwa,228.06657548755442
1285,2011,2,2011-02-01T00:00:00,Zambia,Mumbwa,119.47031821440457
1286,2011,3,2011-03-01T00:00:00,Zambia,Mumbwa,159.75598789384037
1294,2011,11,2011-11-01T00:00:00,Zambia,Mumbwa,100.51190627910893
1295,2011,12,2011-12-01T00:00:00,Zambia,Mumbwa,162.00890908802458
1296,2012,1,2012-01-01T00:00:00,Zambia,Mumbwa,213.07215493667778
1297,2012,2,2012-02-01T00:00:00,Zambia,Mumbwa,182.1255357366281
1298,2012,3,2012-03-01T00:00:00,Zambia,Mumbwa,102.45404074630423
1306,2012,11,2012-11-01T00:00:00,Zambia,Mumbwa,100.20964081806872
1307,2012,12,2012-12-01T00:00:00,Zambia,Mumbwa,247.38417985092585
1308,2013,1,2013-01-01T00:00:00,Zambia,Mumbwa,267.1294126373893
1309,2013,2,2013-02-01T00:00:00,Zambia,Mumbwa,190.25079002801647
1310,2013,3,2013-03-01T00:00:00,Zambia,Mumbwa,61.6261940082841
1318,2013,11,2013-11-01T00:00:00,Zambia,Mumbwa,88.02899683913287
1319,2013,12,2013-12-01T00:00:00,Zambia,Mumbwa,191.5438526760374
1320,2014,1,2014-01-01T00:00:00,Zambia,Mumbwa,199.98260097576215
1321,2014,2,2014-02-01T00:00:00,Zambia,Mumbwa,145.14209150295875
1322,2014,3,2014-03-01T00:00:00,Zambia,Mumbwa,84.06829634110167
1330,2014,11,2014-11-01T00:00:00,Zambia,Mumbwa,88.36212777909252
1331,2014,12,2014-12-01T00:00:00,Zambia,Mumbwa,212.77926925950263
1332,2015,1,2015-01-01T00:00:00,Zambia,Mumbwa,206.06335590187845
1333,2015,2,2015-02-01T00:00:00,Zambia,Mumbwa,126.80482306410595
1334,2015,3,2015-03-01T00:00:00,Zambia,Mumbwa,62.95277398457648
1342,2015,11,2015-11-01T00:00:00,Zambia,Mumbwa,53.03670635647831
1343,2015,12,2015-12-01T00:00:00,Zambia,Mumbwa,132.90169128502288
1344,2016,1,2016-01-01T00:00:00,Zambia,Mumbwa,219.42438864086432
1345,2016,2,2016-02-01T00:00:00,Zambia,Mumbwa,147.1179921932125
1346,2016,3,2016-03-01T00:00:00,Zambia,Mumbwa,213.89587706893235
1354,2016,11,2016-11-01T00:00:00,Zambia,Mumbwa,136.4621703366606
1355,2016,12,2016-12-01T00:00:00,Zambia,Mumbwa,172.17874580373334
1356,2017,1,2017-01-01T00:00:00,Zambia,Mumbwa,274.26733707570014
1357,2017,2,2017-02-01T00:00:00,Zambia,Mumbwa,300.396996271592
1358,2017,3,2017-03-01T00:00:00,Zambia,Mumbwa,115.08980711481502
1366,2017,11,2017-11-01T00:00:00,Zambia,Mumbwa,122.30448615744065
1367,2017,12,2017-12-01T00:00:00,Zambia,Mumbwa,180.0354033709934
1368,2018,1,2018-01-01T00:00:00,Zambia,Mumbwa,68.2133910653553
1369,2018,2,2018-02-01T00:00:00,Zambia,Mumbwa,299.6197798575652
1370,2018,3,2018-03-01T00:00:00,Zambia,Mumbwa,180.04373367618115
1378,2018,11,2018-11-01T00:00:00,Zambia,Mumbwa,53.04294631996206
1379,2018,12,2018-12-01T00:00:00,Zambia,Mumbwa,129.68819008906866
1380,2019,1,2019-01-01T00:00:00,Zambia,Mumbwa,174.73986221353334
1381,2019,2,2019-02-01T00:00:00,Zambia,Mumbwa,129.2527632617229
1382,2019,3,2019-03-01T00:00:00,Zambia,Mumbwa,45.93793545153533
1390,2019,11,2019-11-01T00:00:00,Zambia,Mumbwa,73.6318564671731
1391,2019,12,2019-12-01T00:00:00,Zambia,Mumbwa,67.8396828032008
1392,2020,1,2020-01-01T00:00:00,Zambia,Mumbwa,257.9725999773199
1393,2020,2,2020-02-01T00:00:00,Zambia,Mumbwa,226.92164699933767
1394,2020,3,2020-03-01T00:00:00,Zambia,Mumbwa,111.04853935451719
1402,2020,11,2020-11-01T00:00:00,Zambia,Mumbwa,87.22371034720953
1403,2020,12,2020-12-01T00:00:00,Zambia,Mumbwa,300.3952902929045
1404,2021,1,2021-01-01T00:00:00,Zambia,Mumbwa,243.05125054997845
1405,2021,2,2021-02-01T00:00:00,Zambia,Mumbwa,186.12797226440796
1406,2021,3,2021-03-01T00:00:00,Zambia,Mumbwa,98.95958373948477
1414,2021,11,2021-11-01T00:00:00,Zambia,Mumbwa,46.615314960090785
1415,2021,12,2021-12-01T00:00:00,Zambia,Mumbwa,101.39425704468333
1416,2022,1,2022-01-01T00:00:00,Zambia,Mumbwa,404.34200237307874
1417,2022,2,2022-02-01T00:00:00,Zambia,Mumbwa,95.49697779482754
1418,2022,3,2022-03-01T00:00:00,Zambia,Mumbwa,110.18880653468555
1426,2022,11,2022-11-01T00:00:00,Zambia,Mumbwa,113.1429470630958
1427,2022,12,2022-12-01T00:00:00,Zambia,Mumbwa,167.99287159856547
1428,2023,1,2023-01-01T00:00:00,Zambia,Mumbwa,313.2639257737964
1429,2023,2,2023-02-01T00:00:00,Zambia,Mumbwa,159.3919251903608
1430,2023,3,2023-03-01T00:00:00,Zambia,Mumbwa,57.890485433986825
1438,2023,11,2023-11-01T00:00:00,Zambia,Mumbwa,25.630308907780528
1439,2023,12,2023-12-01T00:00:00,Zambia,Mumbwa,230.12086434022154
1440,2000,1,2000-01-01T00:00:00,Zambia,Serenje,265.9187067181852
1441,2000,2,2000-02-01T00:00:00,Zambia,Serenje,265.36532027555074
1442,2000,3,2000-03-01T00:00:00,Zambia,Serenje,245.8080603255692
1450,2000,11,2000-11-01T00:00:00,Zambia,Serenje,126.01609657385316
1451,2000,12,2000-12-01T00:00:00,Zambia,Serenje,202.35112083604923
1452,2001,1,2001-01-01T00:00:00,Zambia,Serenje,305.6865198644118
1453,2001,2,2001-02-01T00:00:00,Zambia,Serenje,285.83045044657666
1454,2001,3,2001-03-01T00:00:00,Zambia,Serenje,230.71566290828014
1462,2001,11,2001-11-01T00:00:00,Zambia,Serenje,91.9949616036207
1463,2001,12,2001-12-01T00:00:00,Zambia,Serenje,201.68620644488126
1464,2002,1,2002-01-01T00:00:00,Zambia,Serenje,236.6535131987453
1465,2002,2,2002-02-01T00:00:00,Zambia,Serenje,161.69826435468246
1466,2002,3,2002-03-01T00:00:00,Zambia,Serenje,80.10881955914182
1474,2002,11,2002-11-01T00:00:00,Zambia,Serenje,86.25788326481458
1475,2002,12,2002-12-01T00:00:00,Zambia,Serenje,320.87121449178056
1476,2003,1,2003-01-01T00:00:00,Zambia,Serenje,229.86607688199516
1477,2003,2,2003-02-01T00:00:00,Zambia,Serenje,243.6483612990281
1478,2003,3,2003-03-01T00:00:00,Zambia,Serenje,222.75715741254805
1486,2003,11,2003-11-01T00:00:00,Zambia,Serenje,67.83218485619913
1487,2003,12,2003-12-01T00:00:00,Zambia,Serenje,214.55138943250594
1488,2004,1,2004-01-01T00:00:00,Zambia,Serenje,265.73003117023705
1489,2004,2,2004-02-01T00:00:00,Zambia,Serenje,211.21879999494166
1490,2004,3,2004-03-01T00:00:00,Zambia,Serenje,180.43287435422934
1498,2004,11,2004-11-01T00:00:00,Zambia,Serenje,110.32057213420246
1499,2004,12,2004-12-01T00:00:00,Zambia,Serenje,364.3968845399316
1500,2005,1,2005-01-01T00:00:00,Zambia,Serenje,272.0332342575755
1501,2005,2,2005-02-01T00:00:00,Zambia,Serenje,151.32623757020986
1502,2005,3,2005-03-01T00:00:00,Zambia,Serenje,59.56572015115433
1510,2005,11,2005-11-01T00:00:00,Zambia,Serenje,73.0975654366949
1511,2005,12,2005-12-01T00:00:00,Zambia,Serenje,198.47277279067745
1512,2006,1,2006-01-01T00:00:00,Zambia,Serenje,312.451903778382
1513,2006,2,2006-02-01T00:00:00,Zambia,Serenje,270.938143080626
1514,2006,3,2006-03-01T00:00:00,Zambia,Serenje,215.1170323691816
1522,2006,11,2006-11-01T00:00:00,Zambia,Serenje,111.5556751561539
1523,2006,12,2006-12-01T00:00:00,Zambia,Serenje,254.89544391998697
1524,2007,1,2007-01-01T00:00:00,Zambia,Serenje,443.35535961119405
1525,2007,2,2007-02-01T00:00:00,Zambia,Serenje,364.1192866229519
1526,2007,3,2007-03-01T00:00:00,Zambia,Serenje,134.23400685672848
1534,2007,11,2007-11-01T00:00:00,Zambia,Serenje,100.61051225315514
1535,2007,12,2007-12-01T00:00:00,Zambia,Serenje,346.98389368341304
1536,2008,1,2008-01-01T00:00:00,Zambia,Serenje,354.0570209261522
1537,2008,2,2008-02-01T00:00:00,Zambia,Serenje,199.68472265093928
1538,2008,3,2008-03-01T00:00:00,Zambia,Serenje,100.13643635570777
1546,2008,11,2008-11-01T00:00:00,Zambia,Serenje,120.05661746874989
1547,2008,12,2008-12-01T00:00:00,Zambia,Serenje,312.5034775872185
1548,2009,1,2009-01-01T00:00:00,Zambia,Serenje,264.6846605794967
1549,2009,2,2009-02-01T00:00:00,Zambia,Serenje,172.7038888316122
1550,2009,3,2009-03-01T00:00:00,Zambia,Serenje,204.95629206088458
1558,2009,11,2009-11-01T00:00:00,Zambia,Serenje,147.15833164349525
1559,2009,12,2009-12-01T00:00:00,Zambia,Serenje,299.10523874293386
1560,2010,1,2010-01-01T00:00:00,Zambia,Serenje,197.15881119610756
1561,2010,2,2010-02-01T00:00:00,Zambia,Serenje,455.30920961817793
1562,2010,3,2010-03-01T00:00:00,Zambia,Serenje,195.07065612170948
1570,2010,11,2010-11-01T00:00:00,Zambia,Serenje,74.28079452854057
1571,2010,12,2010-12-01T00:00:00,Zambia,Serenje,306.82034986406217
1572,2011,1,2011-01-01T00:00:00,Zambia,Serenje,305.62205195592287
1573,2011,2,2011-02-01T00:00:00,Zambia,Serenje,126.96548445891789
1574,2011,3,2011-03-01T00:00:00,Zambia,Serenje,153.39510704912738
1582,2011,11,2011-11-01T00:00:00,Zambia,Serenje,96.19904083912284
1583,2011,12,2011-12-01T00:00:00,Zambia,Serenje,190.97590494723002
1584,2012,1,2012-01-01T00:00:00,Zambia,Serenje,326.39323018069155
1585,2012,2,2012-02-01T00:00:00,Zambia,Serenje,265.4067105562915
1586,2012,3,2012-03-01T00:00:00,Zambia,Serenje,212.33663620746043
1594,2012,11,2012-11-01T00:00:00,Zambia,Serenje,54.33835265622
1595,2012,12,2012-12-01T00:00:00,Zambia,Serenje,225.9572220472624
1596,2013,1,2013-01-01T00:00:00,Zambia,Serenje,256.2815279390026
1597,2013,2,2013-02-01T00:00:00,Zambia,Serenje,217.0101307210796
1598,2013,3,2013-03-01T00:00:00,Zambia,Serenje,86.0352711557925
1606,2013,11,2013-11-01T00:00:00,Zambia,Serenje,69.25723761021739
1607,2013,12,2013-12-01T00:00:00,Zambia,Serenje,216.15688140730788
1608,2014,1,2014-01-01T00:00:00,Zambia,Serenje,214.45014536170007
1609,2014,2,2014-02-01T00:00:00,Zambia,Serenje,234.0492747913019
1610,2014,3,2014-03-01T00:00:00,Zambia,Serenje,125.24582790605773
1618,2014,11,2014-11-01T00:00:00,Zambia,Serenje,22.36659316328076
1619,2014,12,2014-12-01T00:00:00,Zambia,Serenje,162.52631133030133
1620,2015,1,2015-01-01T00:00:00,Zambia,Serenje,265.52450582216323
1621,2015,2,2015-02-01T00:00:00,Zambia,Serenje,225.10654605232654
1622,2015,3,2015-03-01T00:00:00,Zambia,Serenje,88.60789522338791
1630,2015,11,2015-11-01T00:00:00,Zambia,Serenje,78.19767125213322
1631,2015,12,2015-12-01T00:00:00,Zambia,Serenje,171.02012457905676
1632,2016,1,2016-01-01T00:00:00,Zambia,Serenje,205.50374826445312
1633,2016,2,2016-02-01T00:00:00,Zambia,Serenje,147.6524689051444
1634,2016,3,2016-03-01T00:00:00,Zambia,Serenje,252.20139738961063
1642,2016,11,2016-11-01T00:00:00,Zambia,Serenje,116.37783848633454
